,zip_code,agi_range,return_count,exemption_count,dependent_count,agi_amt,salary_wages_count,salary_wages_amt,taxable_interest_count,taxable_interest_amt,ordinary_dividends_count,ordinary_dividends_amt,business_income_count,business_income_amt,farm_income_count,net_capital_gain_count,net_capital_gain_amt,taxable_IRA_dist_count,taxable_IRA_dist_amt,pension_income_count,pension_income_amt,unemployment_count,unemployment_amt,social_security_count,social_security_amt,item_deduc_count,item_deduc_amt,charitable_contribution_count,charitable_contribution_amt,mortgage_int_count,mortgage_int_amt,property_tax_count,property_tax_amt,state_local_income_tax_count,state_local_income_tax_amt,state_local_sales_tax_count,state_local_sales_tax_amt,taxable_income_count,taxable_income_amt,tot_tax_credit_count,tot_tax_credit_amt,earned_income_credit_count,earned_income_credit_amt,excess_eaned_income_credit_count,excess_eaned_income_credit_amt,tax_liability_count,tax_liability_amt,balance_due_count,balance_due_amt,refund_count,refund_amt,paid_prep_count,year,agi_amt_avg,salary_avg,mortgage_amt_avg,prop_tax_avg,taxable_income_avg,earned_income_credit_avg,excess_eaned_income_credit_avg
964,37310,"$75,000 under $100,000",192,538,172,16509,181,13672,85,77,34,32,36,221,28,23,-8,23,463,45,1112,22,84,31,627,84,1702,68,354,76,712,74,108,0,0,77,170,192,11582,98,164,0,0,0,0,191,1552,32,74,156,599,131,2011,85.984375,75.5359116022099,9.36842105263158,1.45945945945946,60.3229166666667,NA,NA
965,37310,"$100,000 under $200,000",155,417,119,19817,143,15536,102,421,66,134,43,912,0,52,500,28,628,52,1396,0,0,33,648,112,2577,94,713,113,1263,109,176,0,0,92,251,154,15245,78,96,0,0,0,0,155,2744,67,606,109,630,102,2011,127.851612903226,108.643356643357,11.1769911504425,1.61467889908257,98.9935064935065,NA,NA
966,37310,"$200,000 or more",27,93,39,11155,24,7595,25,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1052,21,325,0,0,21,66,0,0,20,84,27,9698,0,0,0,0,0,0,27,2600,0,0,0,0,24,2011,413.148148148148,316.458333333333,NA,3.14285714285714,359.185185185185,NA,NA
967,37311,Total,10648,23448,9826,373514,9273,280984,1876,4783,786,3689,1517,19993,112,613,5897,593,6677,1399,20524,925,4526,826,8868,1422,28900,1105,8405,1038,7911,1212,2198,118,678,1134,2236,6963,208888,3148,2637,3213,7338,2865,6518,6290,35180,1080,3311,9274,25583,6249,2011,35.078324567994,30.3013048635824,7.62138728323699,1.81353135313531,29.9997127674853,2.28384687208217,2.27504363001745
968,37311,"$1 under $25,000",5944,10996,4575,75226,4984,60545,565,657,231,479,874,6254,22,168,-10,206,1137,524,3749,595,2925,122,217,178,2344,113,314,104,562,128,157,0,0,141,131,2384,13226,824,265,2575,6129,2336,5482,2522,2038,379,280,5362,12433,3460,2011,12.6557873485868,12.1478731942215,5.40384615384615,1.2265625,5.54781879194631,2.38019417475728,2.34674657534247
969,37311,"$25,000 under $50,000",2851,7703,3824,99334,2634,86842,457,515,163,470,293,2493,35,128,250,147,1491,379,5216,211,966,319,1767,374,5450,248,953,252,1594,290,340,32,50,284,413,2728,46080,1471,1184,638,1209,529,1036,1960,4736,244,349,2585,8453,1672,2011,34.8418098912662,32.9696279422931,6.32539682539683,1.17241379310345,16.891495601173,1.89498432601881,1.95841209829868
970,37311,"$50,000 under $75,000",945,2348,731,57146,857,46277,303,377,117,335,154,1768,33,93,271,107,1375,236,4126,74,374,186,2682,309,5305,239,1326,235,1656,270,367,37,112,250,439,945,36440,440,605,0,0,0,0,905,4727,187,378,741,2137,534,2011,60.4719576719577,53.9988331388565,7.0468085106383,1.35925925925926,38.5608465608466,NA,NA
971,37311,"$75,000 under $100,000",431,1122,323,37008,384,29339,213,348,89,393,77,849,0,68,271,65,1123,110,2441,24,144,91,1766,216,4224,182,1191,179,1410,201,336,0,0,183,436,430,26190,198,320,0,0,0,0,427,3690,96,322,318,1236,256,2011,85.8654292343387,76.4036458333333,7.87709497206704,1.67164179104478,60.906976744186,NA,NA
972,37311,"$100,000 under $200,000",386,1035,302,49433,340,35022,255,1039,125,616,96,3013,22,96,148,68,1551,130,4305,21,117,108,2436,263,6676,247,2243,215,1989,245,578,49,516,215,574,385,37495,173,215,0,0,0,0,385,6873,128,697,241,1035,249,2011,128.064766839378,103.005882352941,9.25116279069768,2.35918367346939,97.3896103896104,NA,NA
973,37311,"$200,000 or more",91,244,71,55367,74,22959,83,1847,61,1396,23,5616,0,60,4967,0,0,20,687,0,0,0,0,82,4901,76,2378,53,700,78,420,0,0,61,243,91,49457,42,48,0,0,0,0,91,13116,46,1285,27,289,78,2011,608.428571428571,310.256756756757,13.2075471698113,5.38461538461539,543.483516483516,NA,NA
974,37312,Total,14014,29289,9715,738989,11674,533002,4503,10041,2276,8286,2294,33039,136,1744,22285,1498,23268,3022,59009,919,5137,2130,25490,3931,82871,3332,23768,3025,26352,3513,6925,301,1689,3281,7174,10627,484012,4591,5452,2551,5359,2247,4667,10141,86600,2260,9575,11116,29785,7847,2011,52.7321963750535,45.6571869110845,8.71140495867769,1.97124964417876,45.5454973181519,2.10074480595845,2.07699154428126
975,37312,"$1 under $25,000",5761,8529,2635,71410,4508,52529,1055,1240,494,939,799,5219,28,368,-16,400,2367,856,7503,436,2410,317,467,381,5811,282,865,202,1390,288,433,0,0,316,387,2545,14962,722,245,1814,4049,1640,3579,2635,2197,475,326,4930,9200,3016,2011,12.3954174622461,11.6523957409051,6.88118811881188,1.50347222222222,5.87897838899804,2.23208379272326,2.18231707317073
976,37312,"$25,000 under $50,000",3340,7598,2829,119820,2848,94239,873,1327,405,787,496,3612,24,282,225,341,3338,740,11652,219,1201,686,4234,788,12792,593,2363,577,4020,660,964,52,73,646,909,3177,57604,1481,1265,737,1310,607,1088,2665,6585,397,589,2862,8011,1856,2011,35.874251497006,33.0895365168539,6.96707105719237,1.46060606060606,18.1315706641486,1.7774762550882,1.79242174629325
977,37312,"$50,000 under $75,000",1932,4825,1545,119230,1683,91712,776,1325,347,940,350,3666,37,256,162,262,3300,527,11789,125,715,459,6537,765,13342,646,3137,607,4640,683,1042,51,129,636,1159,1928,75838,950,1462,0,0,0,0,1871,9934,433,929,1450,4130,1111,2011,61.7132505175983,54.4931669637552,7.64415156507413,1.52562225475842,39.3350622406639,NA,NA
978,37312,"$75,000 under $100,000",1248,3417,1085,107748,1088,81124,617,1131,307,949,266,3153,0,231,651,189,3280,384,10476,69,396,306,6106,697,13950,620,3923,584,4890,660,1160,48,183,584,1279,1245,75031,638,1129,0,0,0,0,1239,10442,309,950,906,3147,736,2011,86.3365384615385,74.5625,8.37328767123288,1.75757575757576,60.2658634538153,NA,NA
979,37312,"$100,000 under $200,000",1396,3929,1276,183839,1267,138047,904,1964,512,1747,280,7330,47,413,2306,247,7403,434,13906,70,415,293,6359,1003,23328,910,7353,839,8201,946,2079,98,493,859,2459,1395,141439,665,919,0,0,0,0,1395,25641,471,2284,849,3456,863,2011,131.689828080229,108.955801104972,9.77473182359952,2.19767441860465,101.389964157706,NA,NA
980,37312,"$200,000 or more",337,991,345,136942,280,75351,278,3054,211,2924,103,10059,0,194,18957,59,3580,81,3683,0,0,69,1787,297,13648,281,6127,216,3211,276,1247,52,811,240,981,337,119138,135,432,0,0,0,0,336,31801,175,4497,119,1841,265,2011,406.356083086053,269.110714285714,14.8657407407407,4.51811594202899,353.525222551929,NA,NA
981,37313,Total,467,1026,345,15278,372,11383,100,108,29,5,100,811,0,23,-6,23,146,81,1294,62,241,57,531,43,693,25,49,28,195,33,30,0,0,37,50,299,7939,136,131,167,404,145,333,323,1152,63,100,390,1042,349,2011,32.7152034261242,30.5994623655914,6.96428571428571,0.909090909090909,26.5518394648829,2.41916167664671,2.29655172413793
982,37313,"$1 under $25,000",246,463,157,3132,171,2026,32,74,0,0,60,489,0,23,-6,23,146,34,328,34,146,0,0,21,346,0,0,0,0,0,0,0,0,0,0,83,436,24,4,125,327,111,274,123,113,39,53,210,512,179,2011,12.7317073170732,11.8479532163743,NA,NA,5.25301204819277,2.616,2.46846846846847
983,37313,"$25,000 under $50,000",126,310,110,4580,111,3797,23,9,29,5,40,322,0,0,0,0,0,20,370,28,95,32,125,0,0,25,49,28,195,0,0,0,0,37,50,121,2087,62,58,42,77,34,59,106,238,0,0,110,342,91,2011,36.3492063492063,34.2072072072072,6.96428571428571,NA,17.2479338842975,1.83333333333333,1.73529411764706
984,37313,"$50,000 under $75,000",53,135,43,3194,51,2606,25,6,0,0,0,0,0,0,0,0,0,27,596,0,0,25,406,22,347,0,0,0,0,33,30,0,0,0,0,53,2059,27,38,0,0,0,0,52,261,24,47,44,114,44,2011,60.2641509433962,51.0980392156863,NA,0.909090909090909,38.8490566037736,NA,NA
985,37313,"$75,000 under $100,000",42,118,35,4372,39,2954,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3357,23,31,0,0,0,0,42,540,0,0,26,74,35,2011,104.095238095238,75.7435897435897,NA,NA,79.9285714285714,NA,NA
986,37313,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
987,37313,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
988,37317,Total,895,1843,549,36075,684,23113,252,480,111,354,183,1492,0,78,396,89,706,220,3567,91,376,144,1488,169,3872,117,598,113,802,144,275,70,316,82,122,565,21221,207,188,251,612,226,501,611,3644,117,403,730,1903,585,2011,40.3072625698324,33.7909356725146,7.09734513274336,1.90972222222222,37.5592920353982,2.43824701195219,2.21681415929204
989,37317,"$1 under $25,000",468,861,273,5623,324,3599,85,121,34,18,115,845,0,0,0,30,179,85,706,43,178,23,35,0,0,0,0,0,0,0,0,0,0,0,0,146,816,33,9,206,532,189,442,218,198,36,31,400,871,302,2011,12.0149572649573,11.108024691358,NA,NA,5.58904109589041,2.58252427184466,2.33862433862434
990,37317,"$25,000 under $50,000",207,448,133,7591,172,5432,60,113,41,112,47,369,0,50,-7,27,159,57,1000,48,198,52,302,67,1031,37,71,40,224,46,54,0,0,57,71,200,3656,86,71,45,80,37,59,177,401,26,38,175,484,133,2011,36.6714975845411,31.5813953488372,5.6,1.17391304347826,18.28,1.77777777777778,1.59459459459459
991,37317,"$50,000 under $75,000",105,263,78,6500,94,4945,37,150,0,0,0,0,0,0,0,32,368,33,712,0,0,27,356,34,698,24,51,25,191,33,47,47,115,0,0,104,4055,44,65,0,0,0,0,101,504,31,77,87,259,72,2011,61.9047619047619,52.6063829787234,7.64,1.42424242424242,38.9903846153846,NA,NA
992,37317,"$75,000 under $100,000",63,149,37,5349,51,3705,34,37,36,224,21,278,0,28,403,0,0,45,1149,0,0,42,795,30,559,26,97,22,127,28,53,0,0,25,51,63,3871,22,28,0,0,0,0,63,549,0,0,41,124,42,2011,84.9047619047619,72.6470588235294,5.77272727272727,1.89285714285714,61.4444444444444,NA,NA
993,37317,"$100,000 under $200,000",52,122,28,11012,43,5432,36,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1584,30,379,26,260,37,121,23,201,0,0,52,8823,22,15,0,0,0,0,52,1992,24,257,27,165,36,2011,211.769230769231,126.325581395349,10,3.27027027027027,169.673076923077,NA,NA
994,37317,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
995,37318,Total,846,1629,507,27087,685,20650,237,173,74,93,148,851,27,58,7,67,619,144,2256,112,422,88,804,78,1115,59,172,55,344,70,80,0,0,64,115,553,15302,212,182,263,600,236,508,566,2283,87,174,727,1794,501,2011,32.0177304964539,30.1459854014599,6.25454545454545,1.14285714285714,27.6708860759494,2.28136882129278,2.15254237288136
996,37318,"$1 under $25,000",470,773,247,5778,350,4219,83,83,29,56,90,690,0,26,-0.842,27,102,56,414,65,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1107,55,15,208,489,193,416,224,202,27,20,419,897,281,2011,12.2936170212766,12.0542857142857,NA,NA,6.01630434782609,2.35096153846154,2.15544041450777
997,37318,"$25,000 under $50,000",210,433,140,7339,185,5945,53,29,20,28,34,147,27,32,8,40,517,38,645,47,111,67,497,54,709,39,82,26,114,49,54,0,0,44,54,203,3827,83,63,55,111,43,92,178,456,34,58,191,512,117,2011,34.947619047619,32.1351351351351,4.38461538461539,1.10204081632653,18.8522167487685,2.01818181818182,2.13953488372093
998,37318,"$50,000 under $75,000",77,179,48,4636,68,3682,41,15,25,9,24,14,0,0,0,0,0,25,503,0,0,0,0,0,0,0,0,29,230,0,0,0,0,0,0,77,3094,37,48,0,0,0,0,75,412,0,0,57,186,50,2011,60.2077922077922,54.1470588235294,7.93103448275862,NA,40.1818181818182,NA,NA
999,37318,"$75,000 under $100,000",47,119,29,4033,45,3293,30,20,0,0,0,0,0,0,0,0,0,25,694,0,0,21,307,24,406,20,90,0,0,21,26,0,0,20,61,47,2983,37,56,0,0,0,0,47,395,26,96,36,128,31,2011,85.8085106382979,73.1777777777778,NA,1.23809523809524,63.468085106383,NA,NA
1000,37318,"$100,000 under $200,000",42,125,43,5301,37,3511,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4291,0,0,0,0,0,0,42,818,0,0,24,71,22,2011,126.214285714286,94.8918918918919,NA,NA,102.166666666667,NA,NA
1001,37318,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
1002,37321,Total,7548,16724,6172,306577,6462,231915,1935,2812,687,1979,1083,13344,178,533,6433,483,5949,1385,23253,820,4378,823,8252,1154,23072,872,5502,871,6815,987,1331,83,376,938,1849,5239,181261,2321,2309,2085,4856,1862,4321,5010,29202,858,3088,6420,18188,3973,2011,40.6169846316905,35.88904363974,7.82433983926521,1.34853090172239,34.5983966405803,2.32901678657074,2.32062298603652
1003,37321,"$1 under $25,000",3568,6452,2489,44452,2841,33787,491,431,165,353,516,3450,55,115,-28,163,818,473,3836,396,2149,108,146,124,1621,78,244,62,395,82,81,0,0,96,88,1367,7665,418,120,1501,3753,1379,3384,1538,1206,231,143,3159,7384,1757,2011,12.4585201793722,11.8926434354101,6.37096774193548,0.98780487804878,5.60716898317484,2.50033311125916,2.45395213923133
1004,37321,"$25,000 under $50,000",2055,5124,2085,73509,1851,61541,491,382,144,364,250,2172,36,92,-15,116,990,373,5707,227,1160,330,1815,276,4242,190,725,196,1373,229,191,0,0,226,305,1951,34309,1023,877,584,1103,483,937,1586,3662,181,288,1844,5880,1094,2011,35.770802919708,33.247433819557,7.00510204081633,0.834061135371179,17.5853408508457,1.88869863013699,1.93995859213251
1005,37321,"$50,000 under $75,000",961,2499,774,58933,880,48873,374,314,110,195,142,1338,46,109,208,85,1062,243,4662,114,591,184,2402,262,4545,193,888,209,1418,224,289,42,105,221,388,958,37542,450,669,0,0,0,0,925,4681,177,391,770,2284,533,2011,61.3246618106139,55.5375,6.78468899521531,1.29017857142857,39.187891440501,NA,NA
1006,37321,"$75,000 under $100,000",459,1276,409,39613,427,31975,231,251,99,157,72,1063,0,69,199,47,932,127,2926,47,259,94,1679,193,3647,153,809,162,1280,177,184,0,0,151,317,459,28188,227,412,0,0,0,0,457,3846,89,233,355,1244,273,2011,86.3028322440087,74.8829039812646,7.90123456790123,1.03954802259887,61.4117647058824,NA,NA
1007,37321,"$100,000 under $200,000",423,1161,357,55673,393,43668,276,430,121,419,80,1891,41,104,853,72,2147,130,4308,36,219,107,2210,240,5710,206,1708,201,1826,223,354,41,271,199,529,422,43549,177,223,0,0,0,0,422,7850,136,503,265,1149,258,2011,131.614657210402,111.114503816794,9.08457711442786,1.58744394618834,103.196682464455,NA,NA
1008,37321,"$200,000 or more",82,212,58,34397,70,12071,72,1004,48,491,23,3430,0,44,5216,0,0,39,1814,0,0,0,0,59,3307,52,1128,41,523,52,232,0,0,45,222,82,30008,26,8,0,0,0,0,82,7957,44,1530,27,247,58,2011,419.475609756098,172.442857142857,12.7560975609756,4.46153846153846,365.951219512195,NA,NA
1009,37322,Total,3260,6918,2250,129068,2719,101746,797,938,229,432,483,3355,189,195,510,223,3343,649,12117,490,2123,418,4271,438,8990,306,1316,335,2835,368,412,41,125,343,661,2303,76191,948,953,911,2124,806,1875,2282,11462,394,783,2783,7660,1873,2011,39.5914110429448,37.4203751379184,8.46268656716418,1.1195652173913,33.08336951802,2.33150384193194,2.32630272952854
1010,37322,"$1 under $25,000",1514,2629,866,18879,1152,13443,236,204,63,106,269,1947,51,51,-20,64,498,209,1828,224,1168,61,66,54,867,32,70,35,255,40,36,0,0,39,53,588,3157,177,53,676,1662,608,1474,688,558,113,79,1334,3065,836,2011,12.4696169088507,11.6692708333333,7.28571428571429,0.9,5.36904761904762,2.4585798816568,2.42434210526316
1011,37322,"$25,000 under $50,000",818,1843,638,29118,717,23666,185,215,49,40,80,607,46,38,116,73,731,173,2780,131,466,162,888,90,1341,51,120,55,363,58,44,0,0,71,90,789,14357,346,290,235,462,198,401,681,1564,81,110,734,2182,468,2011,35.5965770171149,33.0069735006973,6.6,0.758620689655172,18.1964512040558,1.96595744680851,2.02525252525253
1012,37322,"$50,000 under $75,000",479,1227,384,29347,436,24579,148,140,33,37,67,189,38,34,131,59,1292,114,2167,79,225,96,1389,108,2385,72,272,85,610,96,97,0,0,89,170,477,18900,234,334,0,0,0,0,465,2347,82,145,393,1191,292,2011,61.2672233820459,56.3738532110092,7.17647058823529,1.01041666666667,39.622641509434,NA,NA
1013,37322,"$75,000 under $100,000",228,623,186,19436,208,15730,96,127,28,128,31,296,24,29,133,0,0,69,1636,31,152,52,948,64,1267,46,231,54,479,58,58,0,0,53,108,228,13961,101,165,0,0,0,0,227,1856,50,120,177,670,138,2011,85.2456140350877,75.625,8.87037037037037,1,61.2324561403509,NA,NA
1014,37322,"$100,000 under $200,000",201,545,176,25541,206,24328,132,252,56,121,36,316,30,43,150,27,822,84,3706,25,112,47,980,122,3130,105,623,106,1128,116,177,41,125,91,240,201,19840,90,111,0,0,0,0,201,3538,68,329,145,552,139,2011,127.069651741294,118.097087378641,10.6415094339623,1.52586206896552,98.7064676616915,NA,NA
1015,37322,"$200,000 or more",20,51,0,6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5976,0,0,0,0,0,0,20,1599,0,0,0,0,0,2011,337.35,NA,NA,NA,298.8,NA,NA
1016,37323,Total,12464,26559,8969,479250,10815,393649,2712,2703,975,1515,1887,18715,244,678,1360,840,9091,2145,31904,1246,5790,1281,11546,2315,39959,1780,8877,1965,14917,2074,2321,197,589,1876,3724,9015,272714,4117,4396,3160,7094,2805,6163,8753,38596,1331,3097,10827,28721,7182,2011,38.4507381258023,36.3984281091077,7.59134860050891,1.11909353905497,30.2511369938991,2.24493670886076,2.19714795008913
1017,37323,"$1 under $25,000",5633,9232,3026,70849,4512,53854,768,709,236,320,916,6303,66,193,49,292,1651,706,5464,597,3012,178,272,251,3411,166,486,166,997,197,196,0,0,194,209,2312,13169,698,207,2253,5428,2049,4786,2622,2216,387,287,5019,10672,3209,2011,12.5774897922954,11.9357269503546,6.00602409638554,0.99492385786802,5.69593425605536,2.4092321349312,2.33577354807223
1018,37323,"$25,000 under $50,000",3396,7817,2792,122183,3089,102664,703,665,219,262,450,3751,59,145,219,237,2072,612,8290,355,1423,556,3023,588,8250,406,1337,483,3059,501,415,41,61,483,694,3273,59342,1602,1338,907,1666,756,1377,2764,6612,321,488,3048,8869,1993,2011,35.9785041224971,33.235351246358,6.33333333333333,0.828343313373254,18.1307668805377,1.83682469680265,1.82142857142857
1019,37323,"$50,000 under $75,000",1838,4850,1568,113078,1715,96424,508,447,210,381,249,2187,49,140,255,156,2014,417,7422,178,744,321,4090,599,10016,469,2066,529,3761,555,570,67,169,475,889,1834,71643,958,1458,0,0,0,0,1776,8714,269,516,1549,4599,1060,2011,61.5223068552775,56.2239067055394,7.10964083175803,1.02702702702703,39.0637949836423,NA,NA
1020,37323,"$75,000 under $100,000",903,2587,862,77170,848,65715,342,244,126,141,130,843,31,79,189,77,1583,221,4966,81,448,139,2454,412,7674,342,1781,373,3045,386,459,39,131,337,793,902,54269,502,896,0,0,0,0,897,7071,147,401,747,2744,511,2011,85.4595791805094,77.4941037735849,8.16353887399464,1.18911917098446,60.1651884700665,NA,NA
1021,37323,"$100,000 under $200,000",648,1939,677,81424,610,66010,359,598,159,371,142,5631,39,121,648,78,1771,189,5762,35,163,87,1707,424,9184,360,2645,379,3614,396,596,50,228,350,998,648,62483,357,497,0,0,0,0,648,10914,185,986,464,1837,374,2011,125.654320987654,108.213114754098,9.53562005277045,1.5050505050505,96.4243827160494,NA,NA
1022,37323,"$200,000 or more",46,134,44,14546,41,8982,32,40,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1424,37,562,35,441,39,85,0,0,37,141,46,11808,0,0,0,0,0,0,46,3069,22,419,0,0,35,2011,316.217391304348,219.073170731707,12.6,2.17948717948718,256.695652173913,NA,NA
1023,37324,Total,2176,4400,1384,77860,1746,56990,695,941,245,298,353,5158,141,157,591,199,2718,386,5764,262,1312,281,2658,235,4087,160,737,170,1372,200,272,0,0,195,368,1476,45168,585,556,602,1307,541,1139,1486,6783,257,704,1819,4650,1392,2011,35.78125,32.6403207331042,8.07058823529412,1.36,30.6016260162602,2.17109634551495,2.10536044362292
1024,37324,"$1 under $25,000",1088,1865,606,13306,787,9569,224,215,66,58,208,1350,42,41,-13,78,425,139,1041,149,822,39,59,32,336,0,0,0,0,0,0,0,0,23,20,403,2319,114,32,472,1055,432,919,487,423,70,49,945,2018,690,2011,12.2297794117647,12.1588310038119,NA,NA,5.75434243176179,2.23516949152542,2.12731481481481
1025,37324,"$25,000 under $50,000",562,1165,364,19650,496,15938,165,202,64,63,60,484,28,33,-6,43,443,108,1634,60,266,114,562,52,748,44,99,45,322,60,65,0,0,39,48,548,10044,229,178,130,252,109,220,477,1143,57,73,494,1352,340,2011,34.9644128113879,32.133064516129,7.15555555555556,1.08333333333333,18.3284671532847,1.93846153846154,2.01834862385321
1026,37324,"$50,000 under $75,000",267,667,198,16623,239,13258,127,139,42,43,52,417,22,33,91,36,478,60,1022,31,119,63,910,70,1166,49,208,57,419,64,76,0,0,59,109,267,10818,119,166,0,0,0,0,263,1378,51,107,210,632,168,2011,62.2584269662921,55.4728033472803,7.35087719298246,1.1875,40.5168539325843,NA,NA
1027,37324,"$75,000 under $100,000",135,364,114,11501,118,8615,86,263,32,67,0,0,22,23,112,22,449,38,843,22,105,30,494,33,797,26,120,28,244,29,38,0,0,29,56,134,8379,76,115,0,0,0,0,135,1133,28,112,103,360,101,2011,85.1925925925926,73.0084745762712,8.71428571428571,1.31034482758621,62.5298507462687,NA,NA
1028,37324,"$100,000 under $200,000",124,339,102,16780,106,9610,93,122,41,67,33,2907,27,27,407,20,923,41,1224,0,0,35,633,48,1040,41,310,40,387,47,93,0,0,45,135,124,13608,47,65,0,0,0,0,124,2706,51,363,67,288,93,2011,135.322580645161,90.6603773584906,9.675,1.97872340425532,109.741935483871,NA,NA
1029,37324,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
1030,37325,Total,693,1459,453,28498,548,22142,214,196,61,77,87,631,44,60,-6,57,575,169,3266,79,324,101,895,108,2018,76,319,85,685,100,145,0,0,92,162,506,16946,199,214,156,357,139,311,497,2393,75,84,599,1627,436,2011,41.1226551226551,40.4051094890511,8.05882352941176,1.45,33.4901185770751,2.28846153846154,2.23741007194245
1031,37325,"$1 under $25,000",289,473,151,3508,203,2316,55,68,0,0,63,462,0,0,0,0,0,59,580,37,146,0,0,0,0,25,92,26,166,0,0,0,0,0,0,106,588,22,7,112,270,100,231,132,115,27,18,245,494,181,2011,12.1384083044983,11.4088669950739,6.38461538461539,NA,5.54716981132075,2.41071428571429,2.31
1032,37325,"$25,000 under $50,000",186,418,128,6615,151,5010,54,89,37,37,0,0,44,39,-5,37,234,47,879,21,95,81,568,38,612,0,0,0,0,35,35,0,0,33,40,182,3103,74,64,44,87,39,80,150,326,28,40,169,458,124,2011,35.5645161290323,33.1788079470199,NA,1,17.0494505494506,1.97727272727273,2.05128205128205
1033,37325,"$50,000 under $75,000",110,281,93,6715,91,5284,42,20,0,0,24,169,0,0,0,20,341,28,677,21,83,0,0,41,789,26,98,32,251,39,52,0,0,35,71,110,4278,52,72,0,0,0,0,107,517,0,0,97,294,59,2011,61.0454545454545,58.0659340659341,7.84375,1.33333333333333,38.8909090909091,NA,NA
1034,37325,"$75,000 under $100,000",54,143,40,4579,50,3828,28,13,24,40,0,0,0,21,-1,0,0,35,1130,0,0,20,327,0,0,0,0,0,0,0,0,0,0,0,0,54,3331,27,42,0,0,0,0,54,446,20,26,45,176,36,2011,84.7962962962963,76.56,NA,NA,61.6851851851852,NA,NA
1035,37325,"$100,000 under $200,000",54,144,41,7081,53,5704,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,617,25,129,27,268,26,58,0,0,24,51,54,5646,24,29,0,0,0,0,54,989,0,0,43,205,36,2011,131.12962962963,107.622641509434,9.92592592592593,2.23076923076923,104.555555555556,NA,NA
1036,37325,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
1037,37327,Total,4523,10062,3565,181180,3643,133333,1406,2071,472,933,838,10300,183,367,1302,339,4792,962,18602,446,2441,594,6018,743,15176,544,2757,579,5085,648,975,48,247,597,1235,3075,105228,1291,1424,1275,3107,1134,2623,3127,16679,574,1499,3795,10847,2637,2011,40.0574839708158,36.5997804007686,8.78238341968912,1.50462962962963,34.220487804878,2.43686274509804,2.31305114638448
1038,37327,"$1 under $25,000",2195,4117,1532,27729,1618,19687,412,359,120,136,466,3688,40,105,35,97,657,304,2579,214,1297,90,137,100,1478,62,183,63,446,75,113,0,0,80,82,792,4422,215,58,991,2584,908,2196,1048,923,165,115,1921,4617,1261,2011,12.6328018223235,12.1674907292954,7.07936507936508,1.50666666666667,5.58333333333333,2.60746720484359,2.41850220264317
1039,37327,"$25,000 under $50,000",1108,2649,976,40147,958,31839,329,354,91,164,152,1152,48,69,54,91,1008,270,4274,126,586,229,1339,179,2973,108,336,131,946,149,174,0,0,135,186,1064,18822,501,431,284,523,226,427,885,2121,111,179,982,2911,620,2011,36.2337545126354,33.2348643006263,7.22137404580153,1.16778523489933,17.6898496240602,1.84154929577465,1.88938053097345
